id,event_id,name,sport,team,region_en,region_fr,region_nl,bio_en,bio_fr,bio_nl
ath-19340,sport-22,Athlete N8OJ05QB,Tennis,TC STANDAARD WETTEREN-OCTOPUS MERELBEKE,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Female athlete, age 31, active in Tennis (2022).","Athlete female, 31 ans, actif en Tennis (2022).","Female atleet, 31 jaar, actief in Tennis (2022)."
ath-19667,sport-6,Athlete FJ5D4859,Bocce,Unknown,Belgium,Belgium,Belgium,"Female athlete, age 55, active in Bocce (2022).","Athlete female, 55 ans, actif en Bocce (2022).","Female atleet, 55 jaar, actief in Bocce (2022)."
ath-19861,sport-2,Athlete FU6XC7GW,Aquatics/Swimming,WIRIC,Limburg,Limburg,Limburg,"Female athlete, age 47, active in Aquatics/Swimming (2022).","Athlete female, 47 ans, actif en Aquatics/Swimming (2022).","Female atleet, 47 jaar, actief in Aquatics/Swimming (2022)."
ath-151,sport-7,Athlete UCR35VVY,Bowling,A.C.I.S. SOLEIL LEVANT,Hainaut,Hainaut,Hainaut,"Male athlete, age 72, active in Bowling (2019).","Athlete male, 72 ans, actif en Bowling (2019).","Male atleet, 72 jaar, actief in Bowling (2019)."
ath-157,sport-19,Athlete VOVND435,Sportgames,Unknown,Belgium,Belgium,Belgium,"Male athlete, age 24, active in Sportgames (2019).","Athlete male, 24 ans, actif en Sportgames (2019).","Male atleet, 24 jaar, actief in Sportgames (2019)."
ath-214,sport-2,Athlete N187I4UL,Aquatics/Swimming,A.T.L.A.S.H.,Liège,Liège,Liège,"Male athlete, age 47, active in Aquatics/Swimming (2019).","Athlete male, 47 ans, actif en Aquatics/Swimming (2019).","Male atleet, 47 jaar, actief in Aquatics/Swimming (2019)."
ath-232,sport-23,Athlete G5PXOCEK,Triathlon,FRISA,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 26, active in Triathlon (2019).","Athlete male, 26 ans, actif en Triathlon (2019).","Male atleet, 26 jaar, actief in Triathlon (2019)."
ath-268,sport-3,Athlete DM1FR6SQ,Athletics/Track and Field,SCHOOL @ WATERKANT,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Female athlete, age 27, active in Athletics/Track and Field (2019).","Athlete female, 27 ans, actif en Athletics/Track and Field (2019).","Female atleet, 27 jaar, actief in Athletics/Track and Field (2019)."
ath-317,sport-3,Athlete 04PLTEHY,Athletics/Track and Field,ACBB,Hainaut,Hainaut,Hainaut,"Female athlete, age 30, active in Athletics/Track and Field (2019).","Athlete female, 30 ans, actif en Athletics/Track and Field (2019).","Female atleet, 30 jaar, actief in Athletics/Track and Field (2019)."
ath-320,sport-1,Athlete OG0O8I5C,Adapted Physical Activities,Unknown,Belgium,Belgium,Belgium,"Male athlete, age 29, active in Adapted Physical Activities (2019).","Athlete male, 29 ans, actif en Adapted Physical Activities (2019).","Male atleet, 29 jaar, actief in Adapted Physical Activities (2019)."
ath-321,sport-3,Athlete QMQDV199,Athletics/Track and Field,ACBB,Hainaut,Hainaut,Hainaut,"Male athlete, age 33, active in Athletics/Track and Field (2019).","Athlete male, 33 ans, actif en Athletics/Track and Field (2019).","Male atleet, 33 jaar, actief in Athletics/Track and Field (2019)."
ath-334,sport-3,Athlete GRFFGV8Z,Athletics/Track and Field,ACBBH,Hainaut,Hainaut,Hainaut,"Male athlete, age 25, active in Athletics/Track and Field (2019).","Athlete male, 25 ans, actif en Athletics/Track and Field (2019).","Male atleet, 25 jaar, actief in Athletics/Track and Field (2019)."
ath-345,sport-3,Athlete PRXWYOWK,Athletics/Track and Field,ACBBH,Hainaut,Hainaut,Hainaut,"Male athlete, age 21, active in Athletics/Track and Field (2019).","Athlete male, 21 ans, actif en Athletics/Track and Field (2019).","Male atleet, 21 jaar, actief in Athletics/Track and Field (2019)."
ath-355,sport-3,Athlete ZYUSIX79,Athletics/Track and Field,ACBBH,Hainaut,Hainaut,Hainaut,"Male athlete, age 23, active in Athletics/Track and Field (2019).","Athlete male, 23 ans, actif en Athletics/Track and Field (2019).","Male atleet, 23 jaar, actief in Athletics/Track and Field (2019)."
ath-364,sport-14,Athlete BA17WRPI,Judo,A-JUDOCLUB TATAMIVRIENDEN,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 65, active in Judo (2019).","Athlete male, 65 ans, actif en Judo (2019).","Male atleet, 65 jaar, actief in Judo (2019)."
ath-373,sport-14,Athlete LLY7MJXH,Judo,A-JUDOCLUB TATAMIVRIENDEN,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 17, active in Judo (2019).","Athlete male, 17 ans, actif en Judo (2019).","Male atleet, 17 jaar, actief in Judo (2019)."
ath-378,sport-14,Athlete QA47TONR,Judo,A-JUDOCLUB TATAMIVRIENDEN,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 56, active in Judo (2019).","Athlete male, 56 ans, actif en Judo (2019).","Male atleet, 56 jaar, actief in Judo (2019)."
ath-382,sport-14,Athlete SC4SARP4,Judo,A-JUDOCLUB TATAMIVRIENDEN,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 29, active in Judo (2019).","Athlete male, 29 ans, actif en Judo (2019).","Male atleet, 29 jaar, actief in Judo (2019)."
ath-391,sport-11,Athlete 6X6N8OKW,Football/Soccer,ALBATROS,Namur,Namur,Namur,"Male athlete, age 45, active in Football/Soccer (2019).","Athlete male, 45 ans, actif en Football/Soccer (2019).","Male atleet, 45 jaar, actief in Football/Soccer (2019)."
ath-411,sport-23,Athlete MLYXOAO1,Triathlon,ALBATROS,Namur,Namur,Namur,"Male athlete, age 42, active in Triathlon (2019).","Athlete male, 42 ans, actif en Triathlon (2019).","Male atleet, 42 jaar, actief in Triathlon (2019)."
ath-424,sport-10,Athlete SNQUZB77,Floorball,ALBATROS,Namur,Namur,Namur,"Male athlete, age 66, active in Floorball (2019).","Athlete male, 66 ans, actif en Floorball (2019).","Male atleet, 66 jaar, actief in Floorball (2019)."
ath-426,sport-11,Athlete TDYAECM1,Football/Soccer,ALBATROS,Namur,Namur,Namur,"Male athlete, age 30, active in Football/Soccer (2019).","Athlete male, 30 ans, actif en Football/Soccer (2019).","Male atleet, 30 jaar, actief in Football/Soccer (2019)."
ath-429,sport-11,Athlete VXH6BFOF,Football/Soccer,ALBATROS,Namur,Namur,Namur,"Male athlete, age 53, active in Football/Soccer (2019).","Athlete male, 53 ans, actif en Football/Soccer (2019).","Male atleet, 53 jaar, actief in Football/Soccer (2019)."
ath-432,sport-10,Athlete ZGOM3N53,Floorball,ALBATROS,Namur,Namur,Namur,"Male athlete, age 52, active in Floorball (2019).","Athlete male, 52 ans, actif en Floorball (2019).","Male atleet, 52 jaar, actief in Floorball (2019)."
ath-434,sport-9,Athlete 0Y9IGIYY,Equestrian,ALL STARS,Hainaut,Hainaut,Hainaut,"Male athlete, age 37, active in Equestrian (2019).","Athlete male, 37 ans, actif en Equestrian (2019).","Male atleet, 37 jaar, actief in Equestrian (2019)."
ath-443,sport-3,Athlete OO4DGTIO,Athletics/Track and Field,ALL STARS,Hainaut,Hainaut,Hainaut,"Male athlete, age 42, active in Athletics/Track and Field (2019).","Athlete male, 42 ans, actif en Athletics/Track and Field (2019).","Male atleet, 42 jaar, actief in Athletics/Track and Field (2019)."
ath-467,sport-1,Athlete 86CNG816,Adapted Physical Activities,Unknown,Belgium,Belgium,Belgium,"Female athlete, age 39, active in Adapted Physical Activities (2019).","Athlete female, 39 ans, actif en Adapted Physical Activities (2019).","Female atleet, 39 jaar, actief in Adapted Physical Activities (2019)."
ath-473,sport-1,Athlete EB508GKY,Adapted Physical Activities,Unknown,Belgium,Belgium,Belgium,"Female athlete, age 46, active in Adapted Physical Activities (2019).","Athlete female, 46 ans, actif en Adapted Physical Activities (2019).","Female atleet, 46 jaar, actief in Adapted Physical Activities (2019)."
ath-486,sport-1,Athlete N95X844H,Adapted Physical Activities,Unknown,Belgium,Belgium,Belgium,"Female athlete, age 56, active in Adapted Physical Activities (2019).","Athlete female, 56 ans, actif en Adapted Physical Activities (2019).","Female atleet, 56 jaar, actief in Adapted Physical Activities (2019)."
ath-495,sport-1,Athlete SDPAWKLK,Adapted Physical Activities,Unknown,Belgium,Belgium,Belgium,"Female athlete, age 70, active in Adapted Physical Activities (2019).","Athlete female, 70 ans, actif en Adapted Physical Activities (2019).","Female atleet, 70 jaar, actief in Adapted Physical Activities (2019)."
ath-513,sport-3,Athlete 95GD9LB6,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 42, active in Athletics/Track and Field (2019).","Athlete male, 42 ans, actif en Athletics/Track and Field (2019).","Male atleet, 42 jaar, actief in Athletics/Track and Field (2019)."
ath-570,sport-3,Athlete YZY76UMB,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 72, active in Athletics/Track and Field (2019).","Athlete male, 72 ans, actif en Athletics/Track and Field (2019).","Male atleet, 72 jaar, actief in Athletics/Track and Field (2019)."
ath-661,sport-7,Athlete CKWSWOFZ,Bowling,Unknown,Belgium,Belgium,Belgium,"Male athlete, age 57, active in Bowling (2019).","Athlete male, 57 ans, actif en Bowling (2019).","Male atleet, 57 jaar, actief in Bowling (2019)."
ath-826,sport-8,Athlete 6DW8AQBM,Cycling,Unknown,Belgium,Belgium,Belgium,"Male athlete, age 24, active in Cycling (2019).","Athlete male, 24 ans, actif en Cycling (2019).","Male atleet, 24 jaar, actief in Cycling (2019)."
ath-864,sport-8,Athlete QI1PB6XJ,Cycling,AVALYMPICS  VZW,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 36, active in Cycling (2019).","Athlete male, 36 ans, actif en Cycling (2019).","Male atleet, 36 jaar, actief in Cycling (2019)."
ath-928,sport-3,Athlete GP80AWM9,Athletics/Track and Field,B.S.C. OSTBELGIEN,Liège,Liège,Liège,"Female athlete, age 35, active in Athletics/Track and Field (2019).","Athlete female, 35 ans, actif en Athletics/Track and Field (2019).","Female atleet, 35 jaar, actief in Athletics/Track and Field (2019)."
ath-986,sport-11,Athlete EKPXQ9AL,Football/Soccer,KOG-STASEGEM G-VOETBAL,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 28, active in Football/Soccer (2019).","Athlete male, 28 ans, actif en Football/Soccer (2019).","Male atleet, 28 jaar, actief in Football/Soccer (2019)."
ath-995,sport-17,Athlete VWRYK0BR,Netball,BALTI SPECIALS KORTRIJK,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Female athlete, age 36, active in Netball (2019).","Athlete female, 36 ans, actif en Netball (2019).","Female atleet, 36 jaar, actief in Netball (2019)."
ath-1089,sport-5,Athlete BTA0EYZR,Basketball,BBC LIONS NIJLEN,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 26, active in Basketball (2019).","Athlete male, 26 ans, actif en Basketball (2019).","Male atleet, 26 jaar, actief in Basketball (2019)."
ath-1358,sport-2,Athlete 6VKDNJ69,Aquatics/Swimming,BOOTHUIS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Female athlete, age 38, active in Aquatics/Swimming (2019).","Athlete female, 38 ans, actif en Aquatics/Swimming (2019).","Female atleet, 38 jaar, actief in Aquatics/Swimming (2019)."
ath-1361,sport-3,Athlete I45YM38R,Athletics/Track and Field,BOOTHUIS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 65, active in Athletics/Track and Field (2019).","Athlete male, 65 ans, actif en Athletics/Track and Field (2019).","Male atleet, 65 jaar, actief in Athletics/Track and Field (2019)."
ath-1363,sport-3,Athlete KHRO7M16,Athletics/Track and Field,BOOTHUIS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 37, active in Athletics/Track and Field (2019).","Athlete male, 37 ans, actif en Athletics/Track and Field (2019).","Male atleet, 37 jaar, actief in Athletics/Track and Field (2019)."
ath-1364,sport-3,Athlete L7BUULNZ,Athletics/Track and Field,BOOTHUIS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Female athlete, age 62, active in Athletics/Track and Field (2019).","Athlete female, 62 ans, actif en Athletics/Track and Field (2019).","Female atleet, 62 jaar, actief in Athletics/Track and Field (2019)."
ath-1367,sport-3,Athlete NY34BQKV,Athletics/Track and Field,BOOTHUIS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 65, active in Athletics/Track and Field (2019).","Athlete male, 65 ans, actif en Athletics/Track and Field (2019).","Male atleet, 65 jaar, actief in Athletics/Track and Field (2019)."
ath-1369,sport-2,Athlete RV8OCPGR,Aquatics/Swimming,BOOTHUIS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Female athlete, age 63, active in Aquatics/Swimming (2019).","Athlete female, 63 ans, actif en Aquatics/Swimming (2019).","Female atleet, 63 jaar, actief in Aquatics/Swimming (2019)."
ath-1370,sport-2,Athlete UN92XEV8,Aquatics/Swimming,BOOTHUIS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Female athlete, age 39, active in Aquatics/Swimming (2019).","Athlete female, 39 ans, actif en Aquatics/Swimming (2019).","Female atleet, 39 jaar, actief in Aquatics/Swimming (2019)."
ath-1378,sport-7,Athlete 5HSYDE1J,Bowling,BORGERSTEIN,Antwerpen,Antwerpen,Antwerpen,"Female athlete, age 87, active in Bowling (2019).","Athlete female, 87 ans, actif en Bowling (2019).","Female atleet, 87 jaar, actief in Bowling (2019)."
ath-1391,sport-3,Athlete GV1SIQDC,Athletics/Track and Field,BORGERSTEIN,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 49, active in Athletics/Track and Field (2019).","Athlete male, 49 ans, actif en Athletics/Track and Field (2019).","Male atleet, 49 jaar, actief in Athletics/Track and Field (2019)."
ath-1393,sport-8,Athlete HYMKYKV0,Cycling,BORGERSTEIN,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 41, active in Cycling (2019).","Athlete male, 41 ans, actif en Cycling (2019).","Male atleet, 41 jaar, actief in Cycling (2019)."
ath-1398,sport-8,Athlete JT9KRP9X,Cycling,BORGERSTEIN,Antwerpen,Antwerpen,Antwerpen,"Female athlete, age 59, active in Cycling (2019).","Athlete female, 59 ans, actif en Cycling (2019).","Female atleet, 59 jaar, actief in Cycling (2019)."
ath-1414,sport-8,Athlete X8LGHR68,Cycling,BORGERSTEIN,Antwerpen,Antwerpen,Antwerpen,"Female athlete, age 65, active in Cycling (2019).","Athlete female, 65 ans, actif en Cycling (2019).","Female atleet, 65 jaar, actief in Cycling (2019)."
ath-1506,sport-1,Athlete 8VGPUC6R,Adapted Physical Activities,C.S. DE HEMPTINNE,Brabant Wallon,Brabant Wallon,Brabant Wallon,"Female athlete, age 70, active in Adapted Physical Activities (2019).","Athlete female, 70 ans, actif en Adapted Physical Activities (2019).","Female atleet, 70 jaar, actief in Adapted Physical Activities (2019)."
ath-1507,sport-16,Athlete B6LCWX26,Motor Activities,C.S. DE HEMPTINNE,Brabant Wallon,Brabant Wallon,Brabant Wallon,"Female athlete, age 64, active in Motor Activities (2019).","Athlete female, 64 ans, actif en Motor Activities (2019).","Female atleet, 64 jaar, actief in Motor Activities (2019)."
ath-1514,sport-2,Athlete OME4HZOS,Aquatics/Swimming,C.S. DE HEMPTINNE,Brabant Wallon,Brabant Wallon,Brabant Wallon,"Female athlete, age 61, active in Aquatics/Swimming (2019).","Athlete female, 61 ans, actif en Aquatics/Swimming (2019).","Female atleet, 61 jaar, actief in Aquatics/Swimming (2019)."
ath-1603,sport-3,Athlete 46VQI5N4,Athletics/Track and Field,CENTRE CERFONTAINE,Hainaut,Hainaut,Hainaut,"Male athlete, age 33, active in Athletics/Track and Field (2019).","Athlete male, 33 ans, actif en Athletics/Track and Field (2019).","Male atleet, 33 jaar, actief in Athletics/Track and Field (2019)."
ath-1609,sport-13,Athlete 4WFPCCK5,Gymnastics (Rhythmic),CENTRE CERFONTAINE,Hainaut,Hainaut,Hainaut,"Female athlete, age 48, active in Gymnastics (Rhythmic) (2019).","Athlete female, 48 ans, actif en Gymnastics (Rhythmic) (2019).","Female atleet, 48 jaar, actief in Gymnastics (Rhythmic) (2019)."
ath-1678,sport-2,Athlete JKCO936H,Aquatics/Swimming,CENTRE CERFONTAINE,Hainaut,Hainaut,Hainaut,"Female athlete, age 26, active in Aquatics/Swimming (2019).","Athlete female, 26 ans, actif en Aquatics/Swimming (2019).","Female atleet, 26 jaar, actief in Aquatics/Swimming (2019)."
ath-1697,sport-6,Athlete N450RTLJ,Bocce,CENTRE CERFONTAINE,Hainaut,Hainaut,Hainaut,"Female athlete, age 50, active in Bocce (2019).","Athlete female, 50 ans, actif en Bocce (2019).","Female atleet, 50 jaar, actief in Bocce (2019)."
ath-1742,sport-13,Athlete VEYEM2JL,Gymnastics (Rhythmic),CENTRE CERFONTAINE,Hainaut,Hainaut,Hainaut,"Female athlete, age 38, active in Gymnastics (Rhythmic) (2019).","Athlete female, 38 ans, actif en Gymnastics (Rhythmic) (2019).","Female atleet, 38 jaar, actief in Gymnastics (Rhythmic) (2019)."
ath-1747,sport-6,Athlete WK5KV18N,Bocce,CENTRE CERFONTAINE,Hainaut,Hainaut,Hainaut,"Male athlete, age 77, active in Bocce (2019).","Athlete male, 77 ans, actif en Bocce (2019).","Male atleet, 77 jaar, actief in Bocce (2019)."
ath-1755,sport-10,Athlete XUKRN0K5,Floorball,CENTRE CERFONTAINE,Hainaut,Hainaut,Hainaut,"Male athlete, age 33, active in Floorball (2019).","Athlete male, 33 ans, actif en Floorball (2019).","Male atleet, 33 jaar, actief in Floorball (2019)."
ath-1758,sport-3,Athlete YONUJ5I5,Athletics/Track and Field,CENTRE CERFONTAINE,Hainaut,Hainaut,Hainaut,"Male athlete, age 47, active in Athletics/Track and Field (2019).","Athlete male, 47 ans, actif en Athletics/Track and Field (2019).","Male atleet, 47 jaar, actief in Athletics/Track and Field (2019)."
ath-1760,sport-10,Athlete YXRRLHM0,Floorball,CENTRE CERFONTAINE,Hainaut,Hainaut,Hainaut,"Male athlete, age 28, active in Floorball (2019).","Athlete male, 28 ans, actif en Floorball (2019).","Male atleet, 28 jaar, actief in Floorball (2019)."
ath-1799,sport-2,Athlete 221WP1JH,Aquatics/Swimming,Unknown,Belgium,Belgium,Belgium,"Female athlete, age 35, active in Aquatics/Swimming (2019).","Athlete female, 35 ans, actif en Aquatics/Swimming (2019).","Female atleet, 35 jaar, actief in Aquatics/Swimming (2019)."
ath-1816,sport-19,Athlete 4OLKH0YH,Sportgames,CENTRE REINE FABIOLA,Hainaut,Hainaut,Hainaut,"Female athlete, age 46, active in Sportgames (2019).","Athlete female, 46 ans, actif en Sportgames (2019).","Female atleet, 46 jaar, actief in Sportgames (2019)."
ath-1818,sport-4,Athlete 4WQHY64A,Badminton,Unknown,Belgium,Belgium,Belgium,"Male athlete, age 74, active in Badminton (2019).","Athlete male, 74 ans, actif en Badminton (2019).","Male atleet, 74 jaar, actief in Badminton (2019)."
ath-1824,sport-5,Athlete 6C6L3C90,Basketball,Unknown,Belgium,Belgium,Belgium,"Male athlete, age 29, active in Basketball (2019).","Athlete male, 29 ans, actif en Basketball (2019).","Male atleet, 29 jaar, actief in Basketball (2019)."
ath-1844,sport-4,Athlete 9KN7HBAU,Badminton,Unknown,Belgium,Belgium,Belgium,"Male athlete, age 63, active in Badminton (2019).","Athlete male, 63 ans, actif en Badminton (2019).","Male atleet, 63 jaar, actief in Badminton (2019)."
ath-1851,sport-19,Athlete A7QT7VB2,Sportgames,CENTRE REINE FABIOLA,Hainaut,Hainaut,Hainaut,"Female athlete, age 66, active in Sportgames (2019).","Athlete female, 66 ans, actif en Sportgames (2019).","Female atleet, 66 jaar, actief in Sportgames (2019)."
